CONCEPTICON_ID,CONCEPTICON_GLOSS_x,CHINESE,CHINESE_RT_MEAN,CHINESE_RT_ZSCORE,CHINESE_STROKE,LINE_IN_SOURCE_x,CONCEPTICON_GLOSS_y,ENGLISH,ENGLISH_VALENCE_MEAN,ENGLISH_AROUSAL_MEAN,ENGLISH_DOMINANCE_MEAN,LINE_IN_SOURCE_y
2429,LOGIC,逻辑,653.9844999999999,-0.5638633889991388,24.0,9456,LOGIC,logic,0.646,0.245,0.819,10393
243,FRESH,新鲜,672.76325,-0.5939418854249496,27.0,9616,FRESH,fresh,0.908,0.292,0.419,7153
2430,OFFICE,办公室,637.9585,-0.7850015845459734,17.0,22178,OFFICE,office,0.427,0.302,0.509,12070
2433,THEORY,理论,722.0087500000002,-0.4192409117393103,17.0,8713,THEORY,theory,0.583,0.314,0.529,17853
2434,TRAGEDY,悲剧,667.5332499999997,-0.5977173523430601,22.0,9089,TRAGEDY,tragedy,0.052,0.843,0.34,18188
2435,UNIVERSITY,大学,626.1385,-0.6640012936226923,11.0,2203,UNIVERSITY,university,0.735,0.574,0.741,18803
2440,PINEAPPLE,菠萝,720.3938461538464,-0.4317907801600049,22.0,9388,PINEAPPLE,pineapple,0.677,0.316,0.245,13059
2445,PAPAYA,木瓜,643.2843589743588,-0.6552545857696646,9.0,2909,PAPAYA,papaya,0.63,0.306,0.3,12524
2452,PURPLE,紫色,652.8230000000001,-0.5886169185035569,18.0,9349,PURPLE,purple,0.7,0.298,0.33,13988
2471,LADY,淑女,670.20225,-0.5334577032647121,14.0,8632,LADY,lady,0.854,0.481,0.602,9938
248,HAPPEN,发生,694.9761538461538,-0.4632432293176246,10.0,3331,HAPPEN,happen,0.677,0.67,0.551,8057
2483,COLD (OF WEATHER),凉快,695.1832500000002,-0.4116420947806326,17.0,7543,COLD (OF WEATHER),cool,0.885,0.54,0.781,3850
2486,HIDE,躲藏,693.7586842105263,-0.5086835963438224,30.0,9797,HIDE,hide,0.438,0.51,0.218,8335
249,FOG,雾,668.0182500000002,-0.6519815573859363,13.0,982,FOG,fog,0.51,0.213,0.26,6925
2498,OPIUM,鸦片,693.3788095238095,-0.3504891240617863,13.0,12050,OPIUM,opium,0.276,0.49,0.333,12161
25,DIRT,泥土,728.5219999999998,-0.3159595858754354,11.0,6227,DIRT,dirt,0.112,0.5,0.236,4964
2500,GINGER,姜,760.1764285714286,-0.3418123629535691,9.0,639,GINGER,ginger,0.406,0.375,0.316,7498
2504,DIFFERENT,差,692.6677500000001,-0.5287587161867073,9.0,341,DIFFERENT,different,0.612,0.394,0.473,4889
2505,BEDROOM,寝室,723.3128205128205,-0.4235759866117548,22.0,9525,BEDROOM,bedroom,0.744,0.296,0.491,1549
2506,LOOSE,松,758.4329268292682,-0.2439872074772179,8.0,194,LOOSE,loose,0.573,0.312,0.365,10424
2517,CROWDED,拥挤,678.5685,-0.601163204061033,17.0,6063,CROWDED,crowded,0.694,0.286,0.585,4166
2526,POWER,势力,686.3897435897435,-0.4310439762223564,10.0,5628,POWER,power,0.719,0.67,0.953,13428
2527,ABILITY,能力,597.9285714285712,-0.7469845067208006,12.0,8126,ABILITY,ability,0.875,0.51,0.816,30
2531,BROAD,宽敞,788.0954999999999,-0.1905134468205518,22.0,10751,BROAD,broad,0.762,0.365,0.637,2177
2539,PIT (POTHOLE),坑,756.9531707317071,-0.2158940991269402,7.0,95,PIT (POTHOLE),pit,0.408,0.396,0.278,13097
2540,LIME (MATERIAL),石灰,800.115,-0.1164163407691775,11.0,3883,LIME (MATERIAL),lime,0.594,0.24,0.415,10256
2541,MIRACLE,奇迹,609.805,-0.7454196270946997,17.0,5771,MIRACLE,miracle,0.917,0.607,0.806,11135
2544,SHEPHERD,牧童,714.6535897435899,-0.4280413284531221,20.0,6260,SHEPHERD,shepherd,0.656,0.304,0.61,15842
2547,CITY,城市,676.8327499999999,-0.6034811237844273,14.0,6700,CITY,city,0.847,0.531,0.508,3052
2549,VEHICLE,车辆,671.148205128205,-0.5860467123789544,15.0,3081,VEHICLE,vehicle,0.641,0.565,0.5,19136
255,SERVANT,仆人,662.1778947368423,-0.5836578450493016,6.0,2452,SERVANT,servant,0.34,0.408,0.331,15727
2554,PRINCE (RULER),王子,674.2537499999997,-0.598366711826496,7.0,3046,PRINCE (RULER),prince,0.888,0.464,0.87,13633
256,FOOD,食物,772.8669999999998,-0.2656851395088688,17.0,7441,FOOD,food,0.888,0.324,0.527,6947
2569,BUTCHER,屠夫,720.097948717949,-0.4187740657749713,15.0,8432,BUTCHER,butcher,0.5,0.575,0.608,2355
2570,BEEF,牛肉,638.1738095238095,-0.7312805524526583,10.0,3039,BEEF,beef,0.582,0.312,0.492,1554
2573,FEELING (EMOTION),情感,692.7875000000001,-0.4911311069163128,24.0,8491,FEELING (EMOTION),emotion,0.693,0.873,0.696,5811
2578,PENCIL,铅笔,622.0229268292684,-0.6669120768439011,20.0,11778,PENCIL,pencil,0.552,0.2,0.263,12777
2579,TOOTHBRUSH,牙刷,670.1739473684211,-0.5321363632637339,12.0,3032,TOOTHBRUSH,toothbrush,0.517,0.33,0.321,18094
258,CALM,冷静,599.779756097561,-0.8050239616490741,21.0,4931,CALM,calm,0.875,0.1,0.282,2442
2580,HELICOPTER,直升机,750.3057499999999,-0.3145911934813171,18.0,22606,HELICOPTER,helicopter,0.714,0.806,0.617,8253
2588,GLOBE,地球,605.4648717948718,-0.7527281059621274,17.0,4339,GLOBE,globe,0.76,0.315,0.364,7554
2618,CAMERA,相机,668.4618421052631,-0.5570528115333439,15.0,7144,CAMERA,camera,0.64,0.288,0.379,2454
2620,CARRIAGE,马车,743.3112820512819,-0.3657331644059512,7.0,2337,CARRIAGE,carriage,0.65,0.538,0.491,2593
2621,CURTAIN,门帘,820.5007692307693,-0.0760008307930548,11.0,2314,CURTAIN,curtain,0.698,0.278,0.304,4271
2624,FRAME,陷害,731.7186842105264,-0.4504821347256436,20.0,8961,FRAME,frame,0.469,0.333,0.42,7104
2625,MAP,地图,689.567,-0.4824576942770335,14.0,4343,MAP,map,0.561,0.229,0.463,10715
2626,NERVE,神经,704.3653658536587,-0.5286509018499388,17.0,8043,NERVE,nerve,0.129,0.698,0.307,11687
2627,ORANGE (FRUIT),橘子,755.5405128205127,-0.329513354582422,19.0,10341,ORANGE (FRUIT),orange,0.646,0.132,0.296,12196
2630,WHIP,鞭打,710.0774358974359,-0.4174097471538801,23.0,10484,WHIP,whip,0.208,0.899,0.509,19609
2643,INK,墨水,680.7662499999999,-0.4792959315960217,19.0,10146,INK,ink,0.471,0.408,0.235,9237
2651,BE IGNORANT,无知,783.939268292683,-0.2851515515692601,12.0,2871,BE IGNORANT,ignorant,0.102,0.461,0.223,8754
2656,MIDNIGHT,半夜,675.1202564102563,-0.5168859548189106,13.0,3307,MIDNIGHT,midnight,0.562,0.47,0.545,11050
2658,COAL,煤,709.951081081081,-0.3629557533835006,13.0,596,COAL,coal,0.36,0.241,0.34,3205
266,SCALE,鳞,835.9171052631579,-0.0491098272605212,20.0,1013,SCALE,scales,0.439,0.33,0.491,15385
2668,SKELETON,骷髅,708.17975,-0.4225894034746128,32.0,10301,SKELETON,skeleton,0.183,0.464,0.343,16105
27,AIR,气,692.8499999999999,-0.4431344848093912,4.0,23,AIR,air,0.708,0.163,0.427,430
2704,FADE (LOOSE COLOR),褪色,732.6679999999999,-0.3829801527572328,20.0,10378,FADE (LOOSE COLOR),fade,0.354,0.333,0.245,6420
2715,DESPISE,蔑视,710.1042105263159,-0.4579191638635742,22.0,10258,DESPISE,despise,0.167,0.745,0.296,4752
2717,STEEP,陡峭,872.923,0.0423754710063516,19.0,8266,STEEP,steep,0.312,0.612,0.321,16875
2755,BUSY,忙,582.6164285714285,-0.826258297293852,6.0,62,BUSY,busy,0.402,0.5,0.474,2352
2758,CAREFUL,小心,626.2856410256412,-0.7133974700837863,7.0,2237,CAREFUL,careful,0.625,0.538,0.53,2565
2765,CHERRY,樱桃,705.9789743589745,-0.3859812265956762,25.0,10914,CHERRY,cherry,0.688,0.186,0.25,2897
2766,WATERMELON,西瓜,619.820731707317,-0.7423855366993549,11.0,4788,WATERMELON,watermelon,0.714,0.23,0.239,19486
2769,PORK,猪肉,708.5156097560974,-0.5006687918089958,17.0,9267,PORK,pork,0.37,0.45,0.333,13337
2772,KITCHEN KNIFE,菜刀,666.6243902439024,-0.5556331007349125,13.0,9383,KITCHEN KNIFE,chopper,0.594,0.56,0.509,2964
2797,SESAME,芝麻,645.2595121951219,-0.6494902480299205,17.0,6378,SESAME,sesame,0.673,0.25,0.382,15734
2815,DIALECT,方言,747.4672499999999,-0.245235679992147,11.0,2850,DIALECT,dialect,0.635,0.422,0.526,4849
2816,ECHO,回声,734.7882051282052,-0.3795830461344176,13.0,4297,ECHO,echo,0.573,0.373,0.345,5621
2819,GRASSLAND,草地,689.1362500000001,-0.4538058084128712,15.0,8155,GRASSLAND,meadow,0.622,0.13,0.382,10848
2837,SWAN,天鹅,746.8297368421054,-0.3166057712792687,16.0,2684,SWAN,swan,0.781,0.225,0.357,17416
284,HOE,锄头,717.548205128205,-0.4184815048675615,17.0,11793,HOE,hoe,0.302,0.48,0.418,8409
2862,CONNECT,连接,696.6769230769231,-0.496286022955739,18.0,11729,CONNECT,connect,0.724,0.299,0.536,3647
2864,DECREASE,减少,698.4465789473685,-0.5024118051323271,15.0,8349,DECREASE,decrease,0.125,0.36,0.267,4493
2867,CALCULATE,算计,744.8239473684213,-0.3172416968463032,18.0,10024,CALCULATE,calculate,0.49,0.452,0.44,2421
2869,BOTHER (HARASS),打扰,681.7436842105266,-0.563394032357658,12.0,3644,BOTHER (HARASS),bother,0.208,0.78,0.37,2027
2879,SOUND (OF INSTRUMENT OR VOICE),音响,676.9276923076923,-0.5336655080099386,18.0,7436,SOUND (OF INSTRUMENT OR VOICE),sound,0.765,0.623,0.398,16491
2880,HALT (STOP),停止,646.5105000000001,-0.6000320331189513,15.0,8329,HALT (STOP),stop,0.28,0.51,0.49,16975
2883,DISTURB,扰乱,695.42725,-0.4322116415167389,14.0,5173,DISTURB,disturb,0.175,0.76,0.481,5223
2886,PRODUCE,产,693.1615384615385,-0.5045358703362788,6.0,825,PRODUCE,produce,0.908,0.737,0.836,13698
2893,NOTICE (SOMETHING),通知,672.7342499999999,-0.5793642427554639,18.0,8903,NOTICE (SOMETHING),notice,0.646,0.408,0.491,11879
2894,TUMBLE (FALL DOWN),跌倒,691.37625,-0.4906758450470146,22.0,9448,TUMBLE (FALL DOWN),tumble,0.276,0.556,0.272,18430
2900,PROTECT,保护,600.5323076923075,-0.7673639870422138,16.0,6592,PROTECT,protect,0.823,0.714,0.791,13829
2903,CHAT (WITH SOMEBODY),聊天,617.8235,-0.7136709406746242,15.0,8821,CHAT (WITH SOMEBODY),chat,0.729,0.4,0.346,2845
2909,PREPARE,准备,615.3102564102563,-0.8195364847621024,18.0,7539,PREPARE,prepare,0.656,0.542,0.603,13542
2911,BACKWARD,落后,699.0525,-0.4221322483826456,18.0,9743,BACKWARD,backward,0.309,0.367,0.25,1297
2924,A LITTLE,稍微,698.6471794871796,-0.4063342772489924,25.0,9320,A LITTLE,bit,0.427,0.31,0.225,1757
2929,BENEFIT,好处,648.7117073170731,-0.6889046172239982,11.0,4371,BENEFIT,benefit,0.906,0.422,0.806,1622
2931,BUSINESS,买卖,641.2439999999999,-0.6178109266801416,14.0,10596,BUSINESS,business,0.688,0.569,0.755,2341
2933,CONVERSATION,交谈,729.5490000000001,-0.4155454073894633,16.0,3958,CONVERSATION,conversation,0.75,0.51,0.609,3818
2938,FLAVOR,口味,668.67175,-0.5860898447479669,11.0,2171,FLAVOR,flavor,0.885,0.479,0.392,6826
2941,HAPPINESS,幸福,645.2285365853659,-0.6685348795692212,21.0,5880,HAPPINESS,happiness,0.96,0.732,0.85,8062
2948,GAP (DISTANCE),空隙,684.8739024390242,-0.4476109241652501,20.0,6335,GAP (DISTANCE),gap,0.396,0.451,0.357,7346
2949,LAIR,骗子,594.8716666666668,-0.7940600740733924,15.0,12026,LAIR,lair,0.469,0.438,0.392,9947
2950,MEANING,意思,638.58275,-0.7035299486273079,22.0,9544,MEANING,meaning,0.663,0.395,0.625,10855
2953,SLEEVE,衣袖,772.6079487179486,-0.2100674554434387,16.0,4784,SLEEVE,sleeve,0.531,0.27,0.273,16179
2958,LAUGHTER,笑声,611.5762500000002,-0.7614987102249218,17.0,8073,LAUGHTER,laughter,0.959,0.654,0.588,10028
296,CROUCH,蹲,769.2333333333335,-0.2654555734948366,19.0,789,CROUCH,crouch,0.281,0.606,0.312,4159
2961,MESSAGE,信息,660.1999999999999,-0.6718459017754436,19.0,6615,MESSAGE,message,0.65,0.391,0.415,10984
2964,NEWS,消息,655.262,-0.6749385999366242,20.0,7923,NEWS,news,0.633,0.58,0.61,11730
2968,REASON,原因,662.8394999999999,-0.5733345812664579,16.0,7571,REASON,reason,0.781,0.455,0.712,14299
297,CROOKED,扭曲,738.01225,-0.3816803442737816,13.0,5169,CROOKED,crooked,0.146,0.594,0.305,4146
2970,RIDDLE,谜语,711.5138461538464,-0.4335979891379935,20.0,11524,RIDDLE,riddle,0.521,0.583,0.543,14981
2975,THOUGHT,心思,642.8586842105263,-0.6898084204253188,13.0,2770,THOUGHT,thought,0.78,0.315,0.571,17899
2976,VIOLENCE,暴力,650.2672500000001,-0.6536178101763045,17.0,10193,VIOLENCE,violence,0.061,0.933,0.719,19278
2977,WORKER,工人,592.0464102564101,-0.759744561244869,5.0,2263,WORKER,worker,0.719,0.598,0.684,19793
2978,DISTANCE,距离,638.4978947368421,-0.616330458136587,21.0,9452,DISTANCE,distance,0.233,0.317,0.418,5193
2982,GIFT,礼物,699.1325641025641,-0.4694336515207756,13.0,4657,GIFT,gift,0.88,0.539,0.483,7482
2988,PATTERN,格局,687.3207317073171,-0.4669177200477531,17.0,7826,PATTERN,pattern,0.479,0.422,0.664,12686
299,SCOLD,骂,673.1860975609757,-0.5465324490838444,9.0,1002,SCOLD,scold,0.194,0.755,0.626,15466
2996,WEALTH,财富,673.5097435897436,-0.5899744507220251,19.0,11555,WEALTH,wealth,0.857,0.637,0.858,19508
2997,COLORFUL,丰富,621.0657894736842,-0.7480898898404548,16.0,2416,COLORFUL,colorful,0.85,0.52,0.519,3320
3001,POWERFUL,强大,635.4509523809523,-0.6713522963739005,15.0,9074,POWERFUL,powerful,0.865,0.83,0.991,13429
3002,PRECIOUS,珍贵,679.5882499999999,-0.5980523202275644,18.0,7114,PRECIOUS,precious,0.917,0.5,0.726,13476
3005,FAMILIAR,熟悉,581.716,-0.8414281355372116,26.0,10221,FAMILIAR,familiar,0.906,0.33,0.615,6463
301,CHIEFTAIN,首领,681.4649999999999,-0.5399272527568854,20.0,7456,CHIEFTAIN,chief,0.52,0.544,0.869,2911
3049,COURAGE,胆识,765.9921428571425,-0.3111611731730396,16.0,7239,COURAGE,courage,0.83,0.728,0.849,3988
3050,SEEDLING,幼苗,790.99225,-0.2008092944668328,13.0,3603,SEEDLING,seedling,0.406,0.343,0.423,15617
3055,SWINDLE,作弊,696.1586842105263,-0.4612532804169699,21.0,4904,SWINDLE,cheat,0.125,0.776,0.4,2856
3059,MALARIA,疟疾,807.5515789473683,-0.0928322882650526,18.0,11018,MALARIA,malaria,0.125,0.653,0.304,10629
3069,FALSE,骗局,823.490476190476,-0.151681841932381,19.0,12027,FALSE,false,0.12,0.404,0.24,6453
3072,MISPLACE,遗失,670.2580487804877,-0.5261091314805396,17.0,11735,MISPLACE,lose,0.115,0.538,0.176,10435
3073,MANAGE,理,669.7452631578947,-0.5768002704177002,11.0,455,MANAGE,manage,0.56,0.53,0.719,10653
3076,SLOPE,坡,797.0383783783782,-0.0452948816740403,8.0,163,SLOPE,slope,0.347,0.438,0.279,16217
3080,SPLIT OPEN,裂开,683.5839473684211,-0.4929577578909636,16.0,9409,SPLIT OPEN,crack,0.302,0.625,0.4,4029
3086,COMPUTER,电脑,636.4572499999999,-0.6668699312105484,15.0,3841,COMPUTER,computer,0.802,0.356,0.639,3500
3088,ENVELOPE,信封,724.7156410256408,-0.3650588594078953,18.0,6613,ENVELOPE,envelope,0.604,0.275,0.377,5983
3089,GIRAFFE,长颈鹿,672.2315384615385,-0.5912447201674264,26.0,22388,GIRAFFE,giraffe,0.561,0.347,0.436,7502
3091,LEMON,柠檬,720.7055263157894,-0.3604511283651518,26.0,6973,LEMON,lemon,0.596,0.317,0.316,10137
3093,LIPSTICK,口红,673.3407894736841,-0.5255872261202723,9.0,2180,LIPSTICK,lipstick,0.653,0.429,0.306,10294
3098,SNOWMAN,雪人,690.4797368421054,-0.4174545987661427,13.0,8965,SNOWMAN,snowman,0.776,0.291,0.323,16344
3099,SOFA,沙发,611.4269999999999,-0.742748950600782,12.0,5310,SOFA,sofa,0.583,0.106,0.263,16389
3102,TANK,坦克,678.0184615384615,-0.5009749196215869,15.0,5749,TANK,tank,0.431,0.454,0.634,17600
3119,MASSAGE (SOMEBODY),按摩,752.1641025641023,-0.3341814105990746,24.0,6897,MASSAGE (SOMEBODY),massage,0.708,0.356,0.413,10785
3138,STRAWBERRY,草莓,727.8245000000001,-0.4114002718063657,19.0,8158,STRAWBERRY,strawberry,0.833,0.27,0.336,17026
3168,DOWRY,聘礼,744.4915384615384,-0.3707310579982792,18.0,9729,DOWRY,dowry,0.604,0.453,0.544,5394
3174,WAKE UP (SOMEONE),唤醒,708.7785365853658,-0.5061879233038956,26.0,10695,WAKE UP (SOMEONE),wake,0.7,0.47,0.512,19397
3179,CORAL ROCK,珊瑚,915.42375,0.1060235811790655,22.0,7107,CORAL ROCK,coral,0.802,0.231,0.425,3877
318,FOOTPRINT,足迹,622.8333333333334,-0.6749253138355896,16.0,5418,FOOTPRINT,footprint,0.592,0.292,0.336,6966
3181,MUSTARD,芥末,738.2810256410257,-0.2806613641030049,12.0,6379,MUSTARD,mustard,0.5,0.346,0.275,11523
319,LICK,舔,718.0179487179487,-0.3631691877943858,14.0,660,LICK,lick,0.47,0.482,0.33,10205
3204,INSULT,侮辱,670.6217948717949,-0.46529897216812,19.0,6564,INSULT,insult,0.085,0.831,0.389,9353
323,FAT (ORGANIC SUBSTANCE),脂肪,679.6412195121951,-0.5002511748583786,18.0,8130,FAT (ORGANIC SUBSTANCE),fat,0.198,0.353,0.237,6514
3230,DECEIVE,欺骗,702.9958974358973,-0.4378343331681197,24.0,9217,DECEIVE,deceive,0.094,0.775,0.414,4453
3267,PULSE,脉搏,723.1472499999999,-0.3810434360380584,22.0,7272,PULSE,pulse,0.507,0.412,0.492,13944
3276,SUNSHINE,阳光,591.6065853658534,-0.7951779339179533,12.0,5486,SUNSHINE,sunshine,0.885,0.297,0.769,17295
3279,MANTIS,螳螂,705.6653846153848,-0.3907416473733408,31.0,10447,MANTIS,mantis,0.48,0.355,0.421,10706
3283,CAGE,笼子,724.662,-0.2483314301486761,14.0,11070,CAGE,cage,0.316,0.333,0.352,2410
3284,GRAVEYARD,墓地,693.2538095238095,-0.4430480865076529,19.0,9890,GRAVEYARD,cemetery,0.051,0.63,0.417,2726
3287,BLOOM,开花,677.8137499999998,-0.4991980859218755,11.0,2736,BLOOM,bloom,0.816,0.453,0.587,1860
3288,WEED,除草,793.9913888888887,-0.1241184293684465,18.0,8273,WEED,weed,0.459,0.294,0.364,19532
3299,KIND,善良,680.6399999999998,-0.5482466356477131,19.0,9012,KIND,kind,0.918,0.24,0.618,9846
3302,QUARREL (VERB),争论,665.5851282051281,-0.5754179245501866,12.0,3941,QUARREL (VERB),argue,0.093,0.798,0.525,927
3303,PICTURE (PAINTING),图画,743.0435897435897,-0.2878832136523387,16.0,10705,PICTURE (PAINTING),painting,0.792,0.324,0.333,12464
3304,PICTURE (PHOTOGRAPH),相片,654.7260975609756,-0.5805010458402176,13.0,7139,PICTURE (PHOTOGRAPH),photo,0.729,0.327,0.431,12983
3320,SNARE (TRAP),圈套,770.7223076923076,-0.2849932492664556,21.0,8384,SNARE (TRAP),snare,0.229,0.85,0.466,16301
3325,PEARL,珍珠,644.9865000000001,-0.6413147296084593,19.0,7111,PEARL,pearl,0.905,0.425,0.642,12726
3333,BELIEF (RELIGIOUS),信念,649.3915789473683,-0.6252876022817739,17.0,6612,BELIEF (RELIGIOUS),belief,0.896,0.375,0.656,1589
3334,RITE,礼仪,643.7225641025641,-0.6908467405909745,10.0,4654,RITE,rite,0.378,0.57,0.606,15037
3349,WRISTWATCH,手表,697.8617499999998,-0.4886597191407731,12.0,2801,WRISTWATCH,wristwatch,0.771,0.338,0.308,19860
3361,OFFICIAL,官,718.3842499999998,-0.3165084301986703,8.0,169,OFFICIAL,official,0.646,0.565,0.833,12073
3375,PATIENT (SICK PERSON),病人,689.9387499999999,-0.452950787129126,12.0,7993,PATIENT (SICK PERSON),patient,0.583,0.193,0.34,12670
3376,ROBBER,强盗,665.0735,-0.5929887405458751,23.0,9081,ROBBER,robber,0.135,0.772,0.481,15068
3382,PEACOCK,孔雀,641.6235714285714,-0.6902307204180401,15.0,2703,PEACOCK,peacock,0.786,0.449,0.458,12720
3386,SULPHUR,硫磺,839.9383783783786,-0.1198320639945419,28.0,8770,SULPHUR,sulphur,0.26,0.45,0.233,17258
3396,BUILDING,楼房,687.0331707317073,-0.428711688484599,21.0,9630,BUILDING,building,0.705,0.288,0.673,2256
3399,WAREHOUSE,仓库,630.0123684210524,-0.6568002809390321,11.0,10604,WAREHOUSE,warehouse,0.721,0.365,0.446,19432
34,STAIRS,楼梯,712.3487179487179,-0.3799844745641802,24.0,9631,STAIRS,stairs,0.51,0.439,0.342,16769
3405,RULER,统治者,677.09,-0.5314434609723852,25.0,22680,RULER,ruler,0.44,0.4,0.631,15185
3407,FILE (TOOL),文件,617.8439999999998,-0.7512064604396127,10.0,2825,FILE (TOOL),file,0.48,0.316,0.463,6674
341,SICKLE,镰刀,720.7034146341463,-0.2777382428847006,20.0,11826,SICKLE,sickle,0.427,0.585,0.37,15979
3425,JOKE,笑话,607.1865853658537,-0.784361669587757,18.0,8075,JOKE,joke,0.704,0.61,0.316,9700
3426,SURNAME,姓,666.6929268292683,-0.5568056983045003,8.0,168,SURNAME,surname,0.67,0.25,0.493,17366
3427,DIRECTION,方向,655.3092105263158,-0.6495194689241505,10.0,2845,DIRECTION,direction,0.719,0.33,0.684,4959
3429,COMPARE,比,699.8960526315791,-0.4620935270369927,4.0,20,COMPARE,compare,0.552,0.408,0.524,3423
344,TREE TRUNK,树干,761.0017500000001,-0.2631701075090708,12.0,6983,TREE TRUNK,trunk,0.271,0.167,0.404,18400
3455,COMMEND,称赞,715.3239024390244,-0.3704562691129227,26.0,8066,COMMEND,praise,0.776,0.387,0.658,13444
3471,OBLIGATION (DUTY),义务,609.9186842105265,-0.7047399782628208,8.0,2144,OBLIGATION (DUTY),duty,0.583,0.579,0.651,5555
3534,BEG,乞求,787.4182051282053,-0.1124975308106102,10.0,2148,BEG,beg,0.292,0.608,0.328,1567
3554,GOODBYE,欢送,718.7276923076922,-0.3713628239659473,15.0,4617,GOODBYE,farewell,0.13,0.5,0.591,6491
356,SHEARS,剪刀,696.8419047619047,-0.5379585333012934,13.0,8355,SHEARS,scissors,0.458,0.462,0.302,15464
3608,WARRIOR,武士,700.0864999999998,-0.4858957815837653,11.0,6160,WARRIOR,warrior,0.458,0.863,0.915,19453
3617,STUMBLE,绊倒,796.1630000000002,-0.0483695869728015,18.0,11162,STUMBLE,stumble,0.153,0.716,0.259,17103
3628,HONOR (SOMEBODY),荣幸,656.7938095238097,-0.5978814870547551,17.0,7322,HONOR (SOMEBODY),honor,0.896,0.587,0.857,8477
3629,HESITATE,犹豫,650.3848717948717,-0.6474487085160573,22.0,5344,HESITATE,hesitate,0.459,0.548,0.232,8318
363,"DWELL (LIVE, RESIDE)",住,639.4441025641024,-0.7157872046401795,7.0,82,"DWELL (LIVE, RESIDE)",dwell,0.698,0.245,0.611,5559
3634,STUBBORN,顽固,718.3466666666667,-0.445738603052171,18.0,11914,STUBBORN,stubborn,0.157,0.702,0.575,17087
3635,ADULT,大人,638.0861538461538,-0.7449511340122621,5.0,2194,ADULT,adult,0.815,0.491,0.787,282
3639,AVOID,避免,673.5799999999999,-0.5160098004619499,23.0,10458,AVOID,avoid,0.427,0.442,0.415,1236
3640,GOSSIP,闲话,716.8199999999999,-0.3880914726178064,15.0,11845,GOSSIP,gossip,0.173,0.765,0.245,7655
3642,COMPLAIN,抱怨,627.177,-0.7036032514038263,17.0,5982,COMPLAIN,complain,0.143,0.682,0.36,3449
3643,AGREE,同意,600.9382499999999,-0.8236972879333747,19.0,4240,AGREE,agree,0.906,0.26,0.545,407
3644,AGREEMENT,协议,729.70675,-0.4169999689267901,11.0,4174,AGREEMENT,agreement,0.76,0.44,0.736,411
3645,PERSUADE,说服,703.3810000000001,-0.4074793103402477,17.0,11473,PERSUADE,persuade,0.62,0.618,0.709,12904
3646,PROVERB,谚语,685.7753846153846,-0.5412482148820437,20.0,11523,PROVERB,proverb,0.714,0.26,0.518,13847
3657,GRANARY,谷仓,1038.24,0.6675878311709923,11.0,5396,GRANARY,barn,0.51,0.452,0.425,1419
3664,INHERIT,承,738.1502499999999,-0.4050455796093464,8.0,178,INHERIT,inherit,0.745,0.546,0.694,9210
3665,TRAVEL,旅行,679.4078571428571,-0.5417072429139532,16.0,7779,TRAVEL,travel,0.931,0.689,0.535,18275
3666,WANDER,徘徊,726.8997560975612,-0.3316124697534056,20.0,8474,WANDER,wander,0.427,0.417,0.33,19414
3674,ANTELOPE,羚羊,740.6476923076922,-0.2731204666028666,17.0,8815,ANTELOPE,antelope,0.542,0.51,0.5,739
3695,MOVEMENT,动静,670.1537500000002,-0.5964675214502447,20.0,4161,MOVEMENT,movement,0.656,0.654,0.658,11440
3703,STICKY,黏,809.82675,-0.1852399812147107,17.0,771,STICKY,sticky,0.385,0.569,0.292,16913
3704,ODOR (SMELL),气味,688.5251219512197,-0.4834923082262406,12.0,2951,ODOR (SMELL),odor,0.337,0.363,0.404,12054
3746,VASE,花瓶,683.2326315789476,-0.5850778921799202,17.0,6394,VASE,vase,0.638,0.225,0.215,19115
3747,SHAPE,形状,612.5134210526315,-0.7327006385516401,14.0,5129,SHAPE,shape,0.592,0.24,0.422,15801
3762,SAFE,安全,602.7766666666666,-0.7529465177735589,12.0,4421,SAFE,safe,0.898,0.306,0.759,15245
377,LOUD,吵,669.8748717948718,-0.5503699405380394,7.0,91,LOUD,loud,0.573,0.65,0.87,10446
3780,PET,宠物,636.2939024390245,-0.7309426541533693,16.0,10743,PET,pet,0.875,0.327,0.305,12927
3807,EYEBALL,眼球,735.0629999999999,-0.3768931541157478,22.0,8755,EYEBALL,eyeball,0.526,0.422,0.42,6381
3837,ASTRINGENT,涩,848.9782051282053,0.0006443494231586,10.0,863,ASTRINGENT,astringent,0.316,0.5,0.474,1090
3841,WINDMILL,风车,656.6390243902439,-0.6485340720360776,8.0,3087,WINDMILL,windmill,0.773,0.412,0.412,19687
3881,PISTOL,手枪,644.7875000000001,-0.6060150245489275,12.0,2808,PISTOL,pistol,0.17,0.9,0.677,13095
3896,ROAR,咆哮,664.4789743589744,-0.5561168496828673,18.0,5716,ROAR,roar,0.427,0.816,0.675,15063
3897,NATURE,本质,632.6222499999999,-0.7082059096244671,13.0,3696,NATURE,nature,0.857,0.184,0.643,11609
390,PUNISHMENT,惩罚,654.265,-0.6281014188605969,21.0,9095,PUNISHMENT,punishment,0.083,0.825,0.536,13965
3902,TRUST (SOMEBODY),信任,686.7184615384615,-0.5058675879426178,15.0,6608,TRUST (SOMEBODY),trust,0.888,0.547,0.741,18402
